Time;airHumidity;airPressure;airTemperature;currDir04;currDir07;currDir10;currDir13;currDir16;currDir19;currDir22;currDir25;currDir28;currDir31;currDir34;currDir37;currDir40;currDir43;currDir46;currDir49;currDir52;currDir55;currDir58;currDir61;currSpeed04;currSpeed07;currSpeed10;currSpeed13;currSpeed16;currSpeed19;currSpeed22;currSpeed25;currSpeed28;currSpeed31;currSpeed34;currSpeed37;currSpeed40;currSpeed43;currSpeed46;currSpeed49;currSpeed52;currSpeed55;currSpeed58;currSpeed61;hm0;hm0a;hm0b;hmax;latitude;longitude;mdir;mdira;mdirb;O2consentration_ox;salinity1m;sprtp;temperature1m;thhf;thmax;thtp;tm01;tm02;tm02a;tm02b;tp;WindDir;WindGust;WindSpeed
30.01.2020 10:00:00;69.8438;991.79688;3.0859;22.5000;26.7188;39.3750;26.7188;15.4688;14.0625;12.6563;32.3438;32.3438;37.9688;50.6250;18.2813;337.5000;307.9688;180.0000;180.0000;355.7813;33.7500;323.4375;327.6563;14.0625;12.8906;8.2031;8.2031;9.3750;10.5469;7.0313;9.3750;7.0313;7.0313;3.5156;2.3438;2.3438;1.1719;1.1719;0.0000;1.1719;3.5156;2.3438;2.3438;0.4297;0.2734;0.3125;0.5469;64.156158;10.003143;2.1094;326.2500;355.0781;11.05957;32.69043;71.7188;5.66406;322.7344;19.4336;191.2500;4.7852;3.7109;16.6797;2.8125;23.2422;164.17969;10.93750;8.40820
30.01.2020 11:00:00;67.5000;991.79688;3.0859;21.0938;39.3750;43.5938;43.5938;29.5313;25.3125;42.1875;32.3438;40.7813;40.7813;43.5938;73.1250;70.3125;71.7188;320.6250;326.2500;270.0000;313.5938;33.7500;320.6250;14.0625;14.0625;11.7188;10.5469;11.7188;12.8906;10.5469;9.3750;10.5469;8.2031;7.0313;3.5156;2.3438;2.3438;1.1719;1.1719;1.1719;3.5156;3.5156;5.8594;0.3906;0.2734;0.2734;0.7422;64.156158;10.003143;5.6250;2.1094;5.6250;11.05957;32.67578;68.9063;5.66406;322.0313;12.8906;7.0313;5.5664;4.2969;15.5078;3.2031;23.8281;165.58594;9.22852;7.31445
30.01.2020 12:00:00;67.9688;991.30859;2.8125;25.3125;35.1563;47.8125;37.9688;7.0313;26.7188;37.9688;45.0000;40.7813;30.9375;37.9688;43.5938;43.5938;28.1250;77.3438;59.0625;61.8750;78.7500;67.5000;50.6250;12.8906;10.5469;10.5469;9.3750;9.3750;10.5469;12.8906;11.7188;10.5469;8.2031;9.3750;8.2031;5.8594;2.3438;2.3438;3.5156;4.6875;5.8594;8.2031;15.2344;0.4688;0.3516;0.3125;0.6250;64.156158;10.003143;41.4844;37.9688;39.3750;11.05957;32.69043;73.8281;5.66406;338.9063;14.2578;224.2969;6.3477;4.6875;16.0938;3.2031;23.2422;161.36719;8.95508;7.38281
30.01.2020 13:00:00;69.3750;990.72266;3.0859;8.4375;25.3125;47.8125;52.0313;60.4688;50.6250;42.1875;56.2500;37.9688;42.1875;43.5938;52.0313;66.0938;88.5938;81.5625;37.9688;225.0000;227.8125;123.7500;324.8438;14.0625;8.2031;4.6875;3.5156;4.6875;8.2031;10.5469;8.2031;9.3750;10.5469;11.7188;7.0313;4.6875;3.5156;2.3438;2.3438;1.1719;2.3438;4.6875;3.5156;0.5078;0.3906;0.2734;0.6250;64.156067;10.002960;4.2188;353.6719;29.5313;11.07422;32.69043;73.1250;5.63965;343.1250;22.7539;258.0469;7.4219;5.1758;17.1484;3.1250;22.2656;160.66406;11.21094;8.13477
30.01.2020 14:00:00;69.3750;990.33203;2.8125;22.5000;16.8750;29.5313;354.3750;37.9688;42.1875;50.6250;59.0625;45.0000;45.0000;37.9688;45.0000;45.0000;56.2500;61.8750;243.2813;0.0000;270.0000;217.9688;315.0000;7.0313;8.2031;4.6875;3.5156;5.8594;5.8594;7.0313;9.3750;9.3750;11.7188;10.5469;8.2031;5.8594;5.8594;1.1719;1.1719;0.0000;0.0000;2.3438;3.5156;0.4688;0.3906;0.2734;0.6641;64.156067;10.002777;268.5938;253.8281;4.2188;11.07422;32.69043;71.0156;5.63965;327.6563;17.5781;214.4531;6.9336;4.8828;16.9141;3.1250;19.7266;166.99219;9.50195;7.65625
30.01.2020 15:00:00;69.8438;989.55078;2.8125;355.7813;345.9375;19.6875;30.9375;18.2813;64.6875;54.8438;45.0000;40.7813;49.2188;39.3750;47.8125;45.0000;56.2500;49.2188;54.8438;97.0313;25.3125;64.6875;66.0938;9.3750;8.2031;5.8594;1.1719;2.3438;5.8594;8.2031;9.3750;9.3750;10.5469;10.5469;8.2031;7.0313;5.8594;2.3438;1.1719;2.3438;1.1719;2.3438;3.5156;0.4297;0.3516;0.3125;0.5469;64.156067;10.002777;44.2969;31.6406;35.8594;11.08887;32.70508;79.4531;5.61523;352.2656;18.5547;55.5469;6.6406;4.7852;16.9141;3.2031;19.3359;166.99219;10.25391;8.13477
30.01.2020 16:00:00;67.5000;988.86719;2.8125;348.7500;329.0625;324.8438;180.0000;77.3438;63.2813;53.4375;59.0625;36.5625;60.4688;46.4063;35.1563;80.1563;70.3125;90.0000;167.3438;233.4375;248.9063;250.3125;257.3438;5.8594;5.8594;4.6875;0.0000;2.3438;8.2031;9.3750;7.0313;7.0313;8.2031;5.8594;3.5156;2.3438;4.6875;1.1719;2.3438;3.5156;4.6875;1.1719;1.1719;0.3516;0.2344;0.2734;0.4297;64.156067;10.002686;18.9844;358.5938;12.6563;11.10352;32.70508;79.4531;5.59082;338.9063;21.2891;78.0469;4.9805;3.9063;15.6250;2.9688;22.7539;171.56250;9.77539;7.51953
30.01.2020 17:00:00;70.7813;988.08594;2.8125;338.9063;305.1563;4.2188;167.3438;120.9375;81.5625;37.9688;16.8750;46.4063;56.2500;57.6563;64.6875;101.2500;136.4063;188.4375;261.5625;180.0000;206.7188;229.2188;257.3438;5.8594;4.6875;2.3438;1.1719;5.8594;9.3750;5.8594;3.5156;4.6875;7.0313;7.0313;3.5156;2.3438;3.5156;3.5156;2.3438;2.3438;3.5156;2.3438;4.6875;0.3516;0.2344;0.2734;0.5859;64.155975;10.002502;37.9688;34.4531;30.9375;11.10352;32.69043;78.0469;5.59082;352.2656;12.9883;52.7344;4.9805;3.8086;15.8594;2.9688;22.7539;168.39844;11.48438;9.22852
30.01.2020 18:00:00;68.4375;987.40234;2.5391;338.9063;317.8125;243.2813;229.2188;205.3125;142.0313;39.3750;1.4063;22.5000;50.6250;81.5625;66.0938;302.3438;237.6563;198.2813;267.1875;265.7813;284.0625;270.0000;247.5000;3.5156;5.8594;3.5156;4.6875;2.3438;1.1719;4.6875;3.5156;4.6875;4.6875;1.1719;1.1719;1.1719;1.1719;2.3438;2.3438;2.3438;1.1719;2.3438;3.5156;0.3906;0.2344;0.3125;0.5859;64.155975;10.002594;240.4688;197.5781;317.1094;11.07422;32.70508;72.4219;5.56641;312.8906;11.5234;267.1875;4.5898;3.6133;16.0938;2.8125;22.7539;171.91406;11.07422;7.86133
30.01.2020 19:00:00;67.0313;986.52344;2.8125;316.4063;296.7188;271.4063;254.5313;219.3750;230.6250;195.4688;180.0000;300.9375;104.0625;189.8438;229.2188;202.5000;196.8750;205.3125;222.1875;227.8125;215.1563;241.8750;239.0625;8.2031;7.0313;3.5156;4.6875;5.8594;9.3750;4.6875;0.0000;0.0000;1.1719;2.3438;2.3438;4.6875;3.5156;3.5156;3.5156;5.8594;7.0313;8.2031;7.0313;0.3906;0.2734;0.3125;0.7422;64.156067;10.002594;151.1719;154.6875;344.5313;11.08887;32.69043;74.5313;5.49316;338.9063;24.1211;156.7969;4.4922;3.5156;15.3906;2.8125;23.8281;177.53906;11.82617;7.79297
30.01.2020 20:00:00;66.5625;985.44922;2.8125;334.6875;347.3438;351.5625;355.7813;225.0000;239.0625;285.4688;139.2188;92.8125;74.5313;18.2813;333.2813;213.7500;229.2188;232.0313;230.6250;239.0625;205.3125;227.8125;230.6250;12.8906;8.2031;7.0313;1.1719;0.0000;2.3438;1.1719;1.1719;2.3438;1.1719;0.0000;0.0000;2.3438;2.3438;3.5156;4.6875;4.6875;5.8594;4.6875;2.3438;0.6250;0.4688;0.3906;0.8594;64.156067;10.002777;7.7344;108.2813;333.9844;11.07422;32.71973;76.6406;5.49316;319.2188;21.4844;59.7656;5.7617;4.1992;17.8516;2.7344;23.2422;170.15625;12.98828;9.98047
30.01.2020 21:00:00;66.0938;984.76563;3.0859;26.7188;329.0625;336.0938;42.1875;73.1250;47.8125;208.1250;265.7813;98.4375;215.1563;73.1250;149.0625;210.9375;189.8438;209.5313;215.1563;205.3125;192.6563;243.2813;194.0625;3.5156;3.5156;4.6875;2.3438;1.1719;2.3438;3.5156;2.3438;1.1719;1.1719;1.1719;1.1719;1.1719;4.6875;4.6875;4.6875;4.6875;5.8594;4.6875;3.5156;0.6250;0.5469;0.3125;0.8203;64.156067;10.002777;153.9844;161.7188;343.8281;11.07422;32.74902;78.0469;5.54199;332.5781;21.1914;161.7188;7.9102;5.2734;18.9063;2.8125;21.7773;173.32031;15.31250;11.41602
30.01.2020 22:00:00;65.1563;983.78906;3.0859;336.0938;358.5938;350.1563;357.1875;36.5625;37.9688;262.9688;251.7188;288.2813;331.8750;350.1563;45.0000;203.9063;213.7500;258.7500;260.1563;262.9688;279.8438;300.9375;320.6250;8.2031;7.0313;5.8594;5.8594;4.6875;2.3438;2.3438;4.6875;4.6875;1.1719;2.3438;0.0000;1.1719;0.0000;2.3438;3.5156;4.6875;3.5156;2.3438;2.3438;0.5078;0.3125;0.4297;0.7422;64.156067;10.002777;333.9844;189.8438;343.1250;11.08887;32.73438;69.6094;5.49316;329.0625;13.7695;264.3750;4.1016;3.4180;14.6875;2.8125;11.8164;169.80469;14.90234;11.62109
30.01.2020 23:00:00;64.6875;982.81250;3.3594;354.3750;344.5313;350.1563;0.0000;1.4063;80.1563;0.0000;42.1875;54.8438;43.5938;42.1875;28.1250;25.3125;2.8125;354.3750;0.0000;40.7813;46.4063;28.1250;35.1563;11.7188;7.0313;9.3750;9.3750;2.3438;2.3438;1.1719;2.3438;5.8594;4.6875;3.5156;4.6875;3.5156;2.3438;2.3438;1.1719;4.6875;3.5156;7.0313;9.3750;0.7031;0.5078;0.5469;0.8984;64.156067;10.002594;344.5313;167.3438;345.2344;11.08887;32.74902;73.8281;5.46875;333.9844;16.9922;140.6250;4.7852;3.8086;15.9766;2.8125;20.8984;167.69531;17.63672;13.33008
31.01.2020 00:00:00;63.2813;983.30078;3.3594;258.7500;331.8750;324.8438;348.7500;358.5938;23.9063;36.5625;323.4375;16.8750;23.9063;33.7500;30.9375;30.9375;358.5938;348.7500;28.1250;25.3125;23.9063;28.1250;337.5000;2.3438;10.5469;7.0313;8.2031;5.8594;4.6875;3.5156;1.1719;2.3438;5.8594;7.0313;5.8594;3.5156;3.5156;2.3438;4.6875;8.2031;4.6875;4.6875;5.8594;0.8594;0.6641;0.5859;1.2891;64.156067;10.002594;300.9375;190.5469;324.1406;11.07422;32.74902;76.6406;5.46875;322.0313;20.9961;131.4844;5.5664;4.1992;18.5547;2.8125;23.2422;166.64063;16.26953;11.82617
31.01.2020 01:00:00;65.1563;982.61719;3.3594;320.6250;347.3438;352.9688;25.3125;2.8125;78.7500;95.6250;108.2813;115.3125;284.0625;0.0000;305.1563;36.5625;53.4375;53.4375;61.8750;37.9688;64.6875;35.1563;9.8438;11.7188;5.8594;1.1719;2.3438;2.3438;7.0313;4.6875;7.0313;2.3438;1.1719;2.3438;1.1719;3.5156;2.3438;2.3438;2.3438;3.5156;5.8594;7.0313;4.6875;1.1328;1.0547;0.4688;1.8359;64.156067;10.002686;329.7656;317.8125;7.7344;11.07422;32.74902;77.3438;5.46875;348.7500;22.1680;325.5469;10.5469;6.6406;20.5469;2.8906;23.8281;168.39844;15.85938;11.62109
31.01.2020 02:00:00;63.7500;981.64063;3.0859;326.2500;341.7188;351.5625;347.3438;49.2188;74.5313;108.2813;105.4688;120.9375;104.0625;303.7500;350.1563;53.4375;87.1875;77.3438;59.0625;70.3125;63.2813;82.9688;54.8438;10.5469;11.7188;9.3750;8.2031;4.6875;3.5156;5.8594;5.8594;4.6875;0.0000;3.5156;3.5156;4.6875;2.3438;3.5156;3.5156;3.5156;2.3438;4.6875;7.0313;0.8594;0.7031;0.5078;1.1328;64.156067;10.002686;210.2344;175.0781;334.6875;11.08887;32.73438;71.0156;5.44434;320.6250;21.3867;194.0625;6.6406;4.7852;18.4375;2.8906;19.7266;167.34375;16.13281;12.09961
31.01.2020 03:00:00;63.7500;981.05469;3.3594;323.4375;322.0313;334.6875;327.6563;323.4375;348.7500;75.9375;112.5000;229.2188;312.1875;326.2500;16.8750;14.0625;341.7188;296.7188;334.6875;25.3125;9.8438;7.0313;33.7500;14.0625;17.5781;12.8906;11.7188;8.2031;3.5156;2.3438;2.3438;2.3438;3.5156;3.5156;4.6875;3.5156;0.0000;1.1719;2.3438;3.5156;2.3438;3.5156;9.3750;0.5859;0.4297;0.3906;0.9766;64.156067;10.002686;357.8906;17.5781;352.2656;11.08887;32.70508;73.8281;5.44434;337.5000;18.7500;277.0313;5.7617;4.3945;17.5000;3.0469;23.2422;172.96875;16.40625;11.68945
31.01.2020 04:00:00;64.2188;980.27344;3.3594;324.8438;310.7813;333.2813;334.6875;315.0000;272.8125;274.2188;194.0625;232.0313;220.7813;194.0625;217.9688;201.0938;219.3750;225.0000;236.2500;202.5000;225.0000;268.5938;299.5313;11.7188;11.7188;10.5469;9.3750;8.2031;3.5156;1.1719;2.3438;3.5156;5.8594;3.5156;5.8594;5.8594;8.2031;7.0313;7.0313;5.8594;3.5156;3.5156;4.6875;0.7031;0.4688;0.5469;1.0156;64.156067;10.002594;326.2500;161.7188;327.6563;11.08887;32.71973;73.1250;5.44434;314.2969;16.1133;260.8594;4.3945;3.6133;15.6250;2.8125;18.9453;166.64063;17.15820;13.12500
31.01.2020 05:00:00;62.3438;980.37109;3.6328;340.3125;333.2813;320.6250;292.5000;313.5938;195.4688;161.7188;205.3125;219.3750;212.3438;213.7500;213.7500;199.6875;213.7500;219.3750;215.1563;225.0000;205.3125;209.5313;262.9688;12.8906;10.5469;10.5469;5.8594;2.3438;1.1719;2.3438;4.6875;5.8594;5.8594;8.2031;8.2031;9.3750;11.7188;11.7188;9.3750;7.0313;5.8594;2.3438;2.3438;0.8984;0.7422;0.4688;1.5234;64.156067;10.002594;25.3125;41.4844;326.9531;11.08887;32.71973;68.9063;5.46875;319.2188;17.4805;76.6406;7.5195;5.1758;17.8516;2.8125;19.3359;174.72656;15.51758;11.21094
31.01.2020 06:00:00;62.8125;980.27344;3.9063;331.8750;336.0938;329.0625;284.0625;258.7500;260.1563;251.7188;222.1875;225.0000;230.6250;234.8438;236.2500;232.0313;230.6250;234.8438;230.6250;222.1875;225.0000;234.8438;236.2500;7.0313;8.2031;5.8594;2.3438;1.1719;2.3438;0.0000;3.5156;7.0313;7.0313;8.2031;9.3750;12.8906;14.0625;15.2344;14.0625;15.2344;14.0625;14.0625;8.2031;0.7031;0.4688;0.5469;0.9375;64.156067;10.002686;345.9375;164.5313;346.6406;11.08887;32.70508;79.4531;5.49316;329.7656;13.2813;104.0625;4.5898;3.7109;14.6875;2.8906;14.6484;188.78906;16.54297;11.21094
31.01.2020 07:00:00;61.4063;978.80859;4.1797;319.2188;8.4375;330.4688;329.0625;343.1250;9.8438;284.0625;237.6563;248.9063;229.2188;234.8438;241.8750;234.8438;239.0625;230.6250;227.8125;226.4063;212.3438;219.3750;217.9688;5.8594;7.0313;7.0313;3.5156;5.8594;3.5156;2.3438;2.3438;4.6875;7.0313;9.3750;11.7188;10.5469;10.5469;12.8906;11.7188;12.8906;11.7188;10.5469;8.2031;0.7813;0.5859;0.5078;1.0938;64.156067;10.002686;323.4375;249.6094;2.1094;11.08887;32.71973;74.5313;5.46875;338.2031;20.2148;265.0781;5.3711;4.1016;16.4453;2.8125;18.9453;169.80469;16.06445;12.71484
31.01.2020 08:00:00;63.2813;978.41797;4.1797;344.5313;337.5000;7.0313;4.2188;28.1250;61.8750;59.0625;71.7188;192.6563;210.9375;233.4375;220.7813;220.7813;220.7813;216.5625;195.4688;196.8750;189.8438;195.4688;208.1250;5.8594;4.6875;8.2031;5.8594;8.2031;8.2031;4.6875;3.5156;1.1719;3.5156;4.6875;4.6875;7.0313;5.8594;9.3750;5.8594;8.2031;7.0313;8.2031;5.8594;1.0938;0.9375;0.5469;1.6797;64.156158;10.002777;111.7969;130.7813;350.1563;11.07422;32.71973;77.3438;5.51758;350.8594;20.6055;151.1719;8.4961;5.5664;20.0781;2.8125;23.8281;170.85938;15.24414;11.55273
31.01.2020 09:00:00;66.5625;978.22266;4.1797;8.4375;11.2500;22.5000;16.8750;12.6563;32.3438;35.1563;53.4375;63.2813;52.0313;341.7188;250.3125;196.8750;233.4375;209.5313;209.5313;225.0000;222.1875;185.6250;9.8438;12.8906;17.5781;16.4063;15.2344;14.0625;11.7188;12.8906;9.3750;5.8594;3.5156;2.3438;2.3438;4.6875;4.6875;5.8594;5.8594;7.0313;4.6875;2.3438;1.1719;0.6250;0.4297;0.4297;0.7813;64.156158;10.002960;286.1719;214.4531;327.6563;11.07422;32.73438;71.0156;5.51758;324.8438;16.4063;208.1250;4.7852;3.8086;15.3906;2.7344;17.0898;168.39844;14.42383;11.07422
31.01.2020 10:00:00;59.5313;977.83203;5.2734;14.0625;12.6563;16.8750;35.1563;28.1250;47.8125;36.5625;47.8125;42.1875;30.9375;2.8125;267.1875;198.2813;227.8125;233.4375;230.6250;247.5000;326.2500;26.7188;33.7500;10.5469;11.7188;11.7188;11.7188;9.3750;9.3750;8.2031;9.3750;5.8594;4.6875;2.3438;2.3438;2.3438;2.3438;2.3438;3.5156;1.1719;1.1719;3.5156;4.6875;0.5078;0.3516;0.3516;0.7422;64.156158;10.003052;33.0469;82.9688;338.9063;11.05957;32.71973;77.3438;5.54199;331.8750;14.0625;92.1094;4.8828;3.8086;15.0391;2.8906;16.5039;170.50781;15.85938;11.00586
31.01.2020 11:00:00;88.5938;978.80859;3.0859;4.2188;9.8438;16.8750;22.5000;32.3438;29.5313;33.7500;39.3750;46.4063;35.1563;42.1875;16.8750;23.9063;21.0938;68.9063;81.5625;66.0938;21.0938;7.0313;26.7188;19.9219;19.9219;19.9219;18.7500;18.7500;16.4063;16.4063;14.0625;11.7188;8.2031;4.6875;2.3438;2.3438;3.5156;3.5156;3.5156;4.6875;3.5156;8.2031;2.3438;0.7422;0.5078;0.5078;0.9375;64.156158;10.003235;344.5313;77.3438;329.0625;11.05957;32.73438;73.1250;5.59082;316.4063;15.6250;11.2500;5.1758;4.1016;17.7344;2.9688;22.7539;173.67188;13.19336;8.81836
31.01.2020 12:00:00;74.0625;978.02734;5.2734;22.5000;14.0625;21.0938;25.3125;32.3438;36.5625;40.7813;36.5625;25.3125;47.8125;33.7500;29.5313;90.0000;54.8438;70.3125;56.2500;26.7188;15.4688;47.8125;329.0625;19.9219;18.7500;19.9219;17.5781;17.5781;14.0625;12.8906;12.8906;10.5469;7.0313;5.8594;2.3438;3.5156;3.5156;3.5156;4.6875;5.8594;8.2031;5.8594;2.3438;0.5859;0.3516;0.4688;0.8594;64.156158;10.003326;11.2500;101.2500;325.5469;11.04492;32.74902;78.7500;5.59082;303.0469;18.6523;97.0313;4.3945;3.6133;18.6719;2.8125;22.7539;174.02344;11.89453;9.02344
31.01.2020 13:00:00;70.7813;978.02734;5.5469;2.8125;15.4688;21.0938;30.9375;40.7813;50.6250;54.8438;70.3125;75.9375;53.4375;42.1875;52.0313;56.2500;56.2500;64.6875;56.2500;46.4063;60.4688;70.3125;23.9063;16.4063;18.7500;15.2344;16.4063;12.8906;14.0625;12.8906;11.7188;10.5469;4.6875;1.1719;3.5156;4.6875;3.5156;4.6875;4.6875;3.5156;7.0313;8.2031;3.5156;0.6250;0.4297;0.4297;0.7422;64.156158;10.003235;13.3594;23.9063;350.8594;11.04492;32.74902;75.2344;5.59082;331.1719;17.0898;17.5781;5.5664;4.1992;18.4375;2.8906;22.7539;171.21094;11.75781;8.47656
31.01.2020 14:00:00;63.7500;978.41797;6.0938;30.9375;29.5313;25.3125;22.5000;19.6875;15.4688;14.0625;11.2500;22.5000;343.1250;14.0625;37.9688;33.7500;71.7188;23.9063;18.2813;99.8438;68.9063;67.5000;129.3750;24.6094;30.4688;28.1250;24.6094;21.0938;19.9219;14.0625;9.3750;5.8594;2.3438;4.6875;3.5156;4.6875;3.5156;3.5156;3.5156;3.5156;4.6875;3.5156;7.0313;0.5859;0.4688;0.3906;0.7813;64.156158;10.003601;140.6250;130.7813;310.7813;11.05957;32.67578;72.4219;5.51758;284.7656;18.4570;116.7188;5.7617;4.2969;16.7969;2.8125;21.2891;185.62500;13.26172;9.16016
31.01.2020 15:00:00;72.6563;979.29688;5.8203;43.5938;37.9688;42.1875;25.3125;19.6875;16.8750;29.5313;45.0000;70.3125;8.4375;61.8750;60.4688;40.7813;59.0625;46.4063;37.9688;68.9063;88.5938;32.3438;68.9063;18.7500;19.9219;14.0625;12.8906;11.7188;9.3750;7.0313;5.8594;3.5156;1.1719;3.5156;3.5156;3.5156;2.3438;2.3438;4.6875;3.5156;5.8594;3.5156;3.5156;0.8203;0.5859;0.5469;1.3281;64.156067;10.003693;306.5625;291.0938;317.1094;11.07422;32.70508;73.8281;5.54199;300.2344;23.3398;260.8594;5.5664;4.1992;20.1953;2.8906;23.2422;190.89844;11.21094;7.99805
31.01.2020 16:00:00;78.2813;979.10156;5.8203;40.7813;39.3750;43.5938;43.5938;26.7188;1.4063;54.8438;74.5313;112.5000;64.6875;108.2813;71.7188;92.8125;115.3125;74.5313;68.9063;73.1250;104.0625;130.7813;125.1563;16.4063;17.5781;15.2344;11.7188;9.3750;5.8594;4.6875;4.6875;4.6875;3.5156;2.3438;3.5156;3.5156;3.5156;2.3438;4.6875;3.5156;4.6875;3.5156;7.0313;0.7813;0.4297;0.6250;1.0547;64.156067;10.003693;336.7969;324.1406;339.6094;11.05957;32.70508;76.6406;5.56641;315.0000;14.7461;131.4844;4.2969;3.7109;16.2109;3.1250;22.2656;192.30469;15.10742;11.62109
31.01.2020 17:00:00;78.7500;979.29688;5.8203;49.2188;43.5938;42.1875;46.4063;50.6250;40.7813;46.4063;56.2500;68.9063;98.4375;136.4063;82.9688;101.2500;94.2188;70.3125;70.3125;109.6875;225.0000;146.2500;189.8438;18.7500;21.0938;19.9219;15.2344;15.2344;9.3750;5.8594;7.0313;3.5156;2.3438;3.5156;2.3438;4.6875;3.5156;3.5156;4.6875;2.3438;0.0000;2.3438;4.6875;0.9766;0.4297;0.8594;1.0547;64.156158;10.003693;341.7188;53.4375;333.2813;11.05957;32.73438;78.0469;5.59082;317.8125;3.9063;43.5938;4.1992;3.7109;16.4453;3.3594;19.3359;188.78906;15.58594;11.82617
31.01.2020 18:00:00;80.1563;979.58984;5.8203;29.5313;37.9688;40.7813;50.6250;50.6250;47.8125;49.2188;64.6875;75.9375;106.8750;85.7813;122.3438;122.3438;109.6875;109.6875;109.6875;87.1875;78.7500;140.6250;144.8438;23.4375;21.0938;19.9219;21.0938;16.4063;12.8906;7.0313;5.8594;4.6875;3.5156;2.3438;4.6875;3.5156;3.5156;3.5156;5.8594;3.5156;3.5156;4.6875;3.5156;1.0156;0.5469;0.8594;1.3281;64.156067;10.003784;326.9531;221.4844;329.0625;11.05957;32.76367;72.4219;5.61523;308.6719;17.2852;293.2031;4.4922;3.9063;16.2109;3.2813;22.7539;190.54688;15.03906;12.16797
31.01.2020 19:00:00;78.7500;979.98047;5.8203;45.0000;39.3750;37.9688;37.9688;43.5938;43.5938;26.7188;12.6563;30.9375;52.0313;90.0000;209.5313;90.0000;150.4688;171.5625;184.2188;125.1563;188.4375;241.8750;246.0938;23.4375;25.7813;24.6094;22.2656;17.5781;15.2344;10.5469;5.8594;2.3438;2.3438;1.1719;1.1719;0.0000;1.1719;2.3438;2.3438;1.1719;2.3438;5.8594;3.5156;0.8594;0.4688;0.7422;1.2109;64.156067;10.003784;357.1875;67.5000;338.9063;11.04492;32.73438;73.1250;5.63965;324.8438;13.8672;81.5625;4.2969;3.7109;15.5078;3.1250;17.3828;191.60156;14.69727;11.27930
31.01.2020 20:00:00;81.0938;980.27344;5.8203;42.1875;43.5938;39.3750;47.8125;52.0313;46.4063;45.0000;32.3438;70.3125;109.6875;106.8750;150.4688;133.5938;139.2188;161.7188;158.9063;98.4375;108.2813;270.0000;241.8750;25.7813;26.9531;24.6094;23.4375;18.7500;17.5781;11.7188;9.3750;3.5156;4.6875;2.3438;4.6875;4.6875;5.8594;3.5156;2.3438;3.5156;1.1719;1.1719;2.3438;0.8203;0.3906;0.7422;1.2500;64.156067;10.003784;318.5156;170.1563;319.2188;11.04492;32.77832;70.3125;5.68848;306.5625;6.5430;180.0000;4.1016;3.6133;15.5078;3.2813;23.2422;189.84375;14.08203;11.07422
31.01.2020 21:00:00;86.7188;980.27344;5.0000;32.3438;35.1563;37.9688;42.1875;42.1875;45.0000;42.1875;33.7500;46.4063;53.4375;59.0625;137.8125;125.1563;157.5000;180.0000;212.3438;241.8750;233.4375;241.8750;264.3750;31.6406;30.4688;32.8125;30.4688;26.9531;24.6094;21.0938;14.0625;7.0313;4.6875;4.6875;2.3438;1.1719;3.5156;1.1719;5.8594;5.8594;4.6875;4.6875;5.8594;0.7813;0.3906;0.6641;1.0547;64.156158;10.003784;341.7188;23.2031;326.9531;11.03027;32.83691;72.4219;5.76172;315.0000;16.5039;29.5313;4.1016;3.6133;16.0938;3.1250;20.1172;192.65625;14.83398;11.41602
31.01.2020 22:00:00;84.3750;979.98047;4.7266;35.1563;35.1563;39.3750;39.3750;37.9688;47.8125;45.0000;47.8125;57.6563;64.6875;61.8750;45.0000;92.8125;101.2500;172.9688;180.0000;223.5938;208.1250;236.2500;206.7188;24.6094;28.1250;26.9531;25.7813;24.6094;22.2656;18.7500;15.2344;9.3750;4.6875;2.3438;2.3438;2.3438;3.5156;2.3438;2.3438;3.5156;3.5156;4.6875;5.8594;0.9766;0.6250;0.7813;1.4844;64.156158;10.003601;305.8594;216.5625;323.4375;11.01563;32.88086;71.7188;5.81055;324.8438;14.7461;248.9063;5.0781;4.1992;15.8594;3.3594;19.3359;182.81250;11.55273;9.09180
31.01.2020 23:00:00;82.9688;979.49219;5.0000;26.7188;32.3438;35.1563;46.4063;57.6563;60.4688;63.2813;78.7500;78.7500;97.0313;142.0313;167.3438;194.0625;189.8438;201.0938;189.8438;206.7188;205.3125;205.3125;206.7188;18.7500;22.2656;22.2656;19.9219;18.7500;19.9219;18.7500;12.8906;8.2031;3.5156;1.1719;3.5156;4.6875;7.0313;4.6875;5.8594;7.0313;9.3750;10.5469;14.0625;0.6641;0.2734;0.5859;0.8594;64.156158;10.003510;12.6563;124.4531;5.6250;11.03027;32.80762;71.0156;5.71289;329.7656;8.6914;138.5156;4.1992;3.7109;15.2734;3.4375;22.7539;189.84375;10.18555;7.79297
01.02.2020 00:00:00;80.6250;978.12500;5.0000;12.6563;19.6875;39.3750;39.3750;47.8125;56.2500;60.4688;56.2500;56.2500;64.6875;195.4688;192.6563;191.2500;178.5938;182.8125;208.1250;198.2813;208.1250;215.1563;216.5625;14.0625;17.5781;19.9219;21.0938;21.0938;21.0938;18.7500;14.0625;7.0313;1.1719;1.1719;1.1719;5.8594;3.5156;5.8594;7.0313;9.3750;7.0313;7.0313;9.3750;0.8594;0.6250;0.5859;1.0938;64.156158;10.003326;17.5781;334.6875;30.2344;11.03027;32.83691;74.5313;5.73730;343.1250;17.2852;310.7813;6.4453;4.9805;18.2031;3.4375;18.6523;177.18750;8.95508;6.90430
